etotapx4,etotapx*1000,bls_urbn,cutenure,educ_ref,inclass,marital1,region,vehq,fam_size,fincatax,fincatax*1000,age_ref,num_auto,renteqvx,inc_rank,no_earnr
23.145815,23145.815,1,1,14,9,1,2,2,4,136.249,136249,34,0,1500,0.9232,2
22.67325,22673.25,1,1,13,9,1,1,4,6,109.422,109422,42,0,1700,0.8728,2
13.95425,13954.25,1,2,12,9,1,1,3,2,112.2,112200,57,1,1200,0.8641,2
26.88375,26883.75,1,1,13,9,1,3,2,4,91.724,91724,52,1,2500,0.8174,2
20.83165,20831.65,1,1,14,9,1,3,3,3,98,98000,27,1,700,0.8272,2
13.652,13652,1,1,13,7,1,3,4,5,48.625,48625,28,0,550,0.4797,2
8.93075,8930.75,1,2,16,9,3,1,1,1,74.12,74120,61,1,1500,0.6893,1
14.7032,14703.2,1,2,16,9,3,2,3,1,93.821,93821,65,1,2000,0.7457,0
8.2074,8207.4,1,2,15,4,1,3,2,2,16.152,16152,68,1,1200,0.165,0
7.6622,7662.2,1,2,12,5,2,2,2,1,29.209,29209,87,1,1000,0.3244,0
9.8745,9874.5,1,1,12,8,1,2,1,3,57,57000,62,0,1600,0.6114,3
11.91025,11910.25,1,2,10,8,1,3,2,7,60.766,60766,67,0,900,0.6203,3
6.38,6380,1,1,15,6,5,4,1,1,31.415,31415,48,0,975,0.4068,1
10.60015,10600.15,1,2,12,9,1,3,1,4,56.029,56029,64,1,800,0.671,3
4.61225,4612.25,2,2,10,4,4,3,1,6,22.604,22604,38,1,250,0.1981,2
13.6101,13610.1,1,2,13,9,3,2,2,2,58.432,58432,53,2,500,0.6669,2
24.8335,24833.5,1,1,15,9,1,4,2,3,113.484,113484,31,0,1500,0.8835,2
11.32635,11326.35,1,1,11,9,1,3,3,6,71.328,71328,65,1,600,0.7167,1
6.25265,6252.65,1,2,12,8,1,2,2,2,59.047,59047,75,1,1000,0.6229,2
22.079514,22079.514,1,1,13,9,1,3,4,3,147.636,147636,62,2,2000,0.9507,3
43.628,43628,1,1,15,9,1,4,3,4,146.149,146149,31,1,5039,0.9881,2
20.2416,20241.6,1,1,12,9,1,1,3,3,101.2,101200,50,2,1300,0.8385,2
18.0135,18013.5,1,1,12,9,1,3,4,5,121.48,121480,39,2,1500,0.8838,3
18.174314,18174.314,1,1,12,9,1,3,3,2,247.777,247777,33,1,950,0.9471,1
17.78475,17784.75,1,1,13,9,1,4,1,5,92.9,92900,47,0,1627,0.7777,1
7.8262,7826.2,1,2,12,4,2,3,1,1,14.995,14995,87,1,750,0.1681,0
32.12675,32126.75,1,1,15,9,1,2,2,4,93,93000,39,0,1200,0.8129,2
4.5247,4524.7,1,2,15,8,2,3,1,1,47.21,47210,68,1,1500,0.5551,1
4.3392,4339.2,1,2,10,3,2,3,1,1,14.891,14891,78,1,1533,0.1606,0
12.839,12839,1,1,14,8,5,2,1,1,57.7,57700,26,0,1200,0.5933,1
37.557064,37557.064,1,1,13,9,1,2,4,4,358.425,358425,33,2,1761,0.9874,2
14.0524,14052.4,1,2,12,8,1,1,1,2,29.945,29945,82,1,1100,0.3491,0
45.2023,45202.3,1,2,13,9,1,2,13,2,122.669,122669,63,5,3000,0.8947,2
25.319,25319,1,1,16,9,1,4,4,3,152,152000,59,3,2000,0.9381,3
11.47355,11473.55,1,1,14,5,1,3,3,3,20.51,20510,57,1,1200,0.2657,2
17.99565,17995.65,1,1,16,6,1,1,0,4,12,12000,44,0,1900,0.1194,2
5.9239,5923.9,1,1,13,7,1,3,2,1,46.5,46500,45,0,750,0.5242,1
11.754,11754,1,1,13,9,5,3,1,1,71.264,71264,47,0,1800,0.7502,1
18.1555,18155.5,1,1,13,9,1,3,4,5,123,123000,43,1,700,0.8954,2
9.786,9786,1,1,15,8,3,4,1,1,39.018,39018,55,1,1350,0.5621,1
32.4025,32402.5,1,1,16,9,1,1,2,2,175.54,175540,60,1,5039,0.961,1
8.8555,8855.5,1,1,12,5,1,3,3,2,22.736,22736,60,0,850,0.2965,1
7.6422,7642.2,2,2,12,5,2,3,1,1,21.808,21808,87,1,350,0.252,0
16.18495,16184.95,1,1,13,9,1,3,5,6,59.773,59773,63,2,1100,0.6241,3
12.748,12748,1,1,11,7,1,3,3,4,47.95,47950,43,0,800,0.5202,2
25.129,25129,1,1,16,9,3,3,1,1,79.622,79622,59,0,1200,0.819,1
17.6855,17685.5,2,1,14,9,1,2,1,2,54.772,54772,62,1,600,0.7455,2
7.0895,7089.5,1,2,12,5,5,1,1,1,30.1,30100,27,1,1000,0.3269,1
14.5968,14596.8,1,1,16,7,1,2,1,2,43.719,43719,66,1,1464,0.4979,1
10.702,10702,1,1,12,8,1,1,2,2,55.1,55100,38,2,600,0.5984,2
4.0852,4085.2,1,2,16,6,2,2,0,1,35.008,35008,87,0,700,0.4141,0
22.95675,22956.75,1,1,12,9,1,2,3,3,70.1,70100,52,1,1300,0.6952,2
21.23925,21239.25,1,1,12,8,1,3,2,2,60.6,60600,59,2,1000,0.666,2
12.49595,12495.95,1,1,13,7,1,4,2,3,45.356,45356,67,1,1600,0.5239,1
27.32674,27326.74,1,1,14,9,1,4,3,4,125.175,125175,31,1,1700,0.9098,2
6.074,6074,1,1,13,8,2,4,1,2,61.199,61199,87,1,1600,0.6401,0
8.4658,8465.8,2,1,12,8,1,3,6,4,27.421,27421,46,2,600,0.3083,4
23.551064,23551.064,1,1,15,9,1,1,1,2,200,200000,58,1,2000,0.9689,2
16.914,16914,1,1,13,8,1,3,3,3,53.4,53400,27,0,1200,0.5954,1
21.40295,21402.95,1,2,14,9,5,3,1,2,110.079,110079,62,1,750,0.8681,1
4.7429,4742.9,1,2,12,5,1,3,2,2,27.014,27014,70,1,800,0.314,0
33.5565,33556.5,1,1,15,9,1,2,3,6,167.731,167731,39,2,2000,0.9678,2
10.3974,10397.4,1,1,16,9,1,4,5,2,69.185,69185,69,1,1200,0.6864,1
31.698621,31698.621,1,1,16,9,1,4,2,3,294.525,294525,64,2,2000,0.9489,1
7.03575,7035.75,1,1,14,8,3,3,1,1,52.692,52692,50,0,750,0.6301,1
5.686267,5686.267,1,2,12,6,1,1,2,2,37.94,37940,72,2,1200,0.434,1
4.857333,4857.333,1,1,13,9,1,1,1,2,83.76,83760,52,1,1100,0.77,2
17.553167,17553.167,1,1,15,9,1,4,1,4,91.05,91050,51,0,1600,0.7793,1
13.384333,13384.333,1,1,16,8,1,2,3,5,28.2,28200,46,1,5039,0.6341,1
11.687167,11687.167,1,1,13,8,1,2,2,3,8.47,8470,60,1,700,0.0717,1
12.0165,12016.5,1,1,12,9,1,3,2,2,84.383,84383,47,1,1000,0.8744,2
2.3808,2380.8,1,2,12,7,2,2,0,1,44.876,44876,87,0,600,0.5063,0
1.651,1651,1,2,12,2,3,,2,1,7.178,7178,58,1,450,0.0534,1
1.664333,1664.333,1,2,15,5,1,2,1,2,25.815,25815,76,0,1800,0.2982,1
8.055467,8055.467,1,1,15,4,2,2,1,1,19.199,19199,76,1,1030,0.2208,0
2.493333,2493.333,1,2,11,4,5,2,3,1,17,17000,49,1,500,0.1904,1
7.781333,7781.333,1,2,12,9,1,3,2,2,71.66,71660,57,0,1500,0.6973,2
9.649767,9649.767,1,1,16,8,1,2,2,4,52.6,52600,44,1,1200,0.5628,2
12.322876,12322.876,1,1,15,9,1,2,2,2,199,199000,57,0,2500,0.9635,2
9.176433,9176.433,1,2,15,8,1,3,2,2,51.01,51010,67,1,1000,0.563,1
19.6845,19684.5,1,1,15,9,1,1,4,4,164,164000,56,4,5039,0.95,3
2.822333,2822.333,1,2,13,5,1,2,1,2,10.317,10317,56,0,1202,0.102,1
5.925333,5925.333,1,2,16,7,1,2,2,3,35.749,35749,37,0,700,0.4676,1
10.5951,10595.1,1,1,12,9,1,4,4,6,97.436,97436,39,0,2100,0.869,2
17.223333,17223.333,1,1,15,9,1,,1,6,135.9,135900,38,0,1600,0.918,2
13.548,13548,1,1,16,9,1,3,1,2,34.653,34653,56,0,1300,0.87,1
51.235308,51235.308,1,1,17,9,1,4,3,2,471.877,471877,63,2,5039,0.9964,2
12.839933,12839.933,1,1,16,9,5,3,1,1,102.265,102265,57,1,1500,0.838,1
5.87231,5872.31,1,2,12,9,1,3,6,2,117.975,117975,67,1,600,0.8795,2
6.793467,6793.467,1,2,17,3,1,2,4,2,12.563,12563,67,1,1200,0.1271,0
5.6023,5602.3,1,2,14,5,3,1,2,1,26.423,26423,78,2,1200,0.3135,0
9.5598,9559.8,2,2,14,9,1,4,3,2,82.43,82430,72,1,1000,0.7673,1
3.231633,3231.633,2,2,13,4,3,3,1,1,18.151,18151,68,1,1200,0.2101,1
4.474,4474,1,1,12,4,5,3,1,1,15.269,15269,54,0,1200,0.1796,1
4.055333,4055.333,1,2,11,1,1,3,2,4,7.4,7400,48,1,600,0.0333,1
3.4863,3486.3,1,1,12,6,1,1,1,2,33.625,33625,47,1,1200,0.3518,1
7.1941,7194.1,1,2,16,8,3,4,3,1,55.1,55100,65,2,2500,0.599,1
2.08,2080,2,2,12,3,3,4,2,1,11.243,11243,62,0,600,0.1066,0
9.577333,9577.333,1,1,12,8,5,1,2,2,60.34,60340,50,0,600,0.6559,2
11.752833,11752.833,1,2,14,9,1,3,3,2,173,173000,55,2,2500,0.9522,2
7.920433,7920.433,1,1,15,7,5,2,1,1,43,43000,39,0,1200,0.4866,1
8.4405,8440.5,1,1,16,6,5,4,3,1,31.7,31700,49,1,1500,0.3609,1
8.345233,8345.233,1,2,12,8,1,2,3,4,58.185,58185,38,2,900,0.5957,1
8.285167,8285.167,1,2,13,8,3,3,2,1,61.847,61847,62,1,800,0.631,1
1.7818,1781.8,1,2,12,3,4,3,1,1,13.901,13901,68,1,1039,0.1471,0
11.509,11509,1,1,14,9,1,4,3,4,92.1,92100,35,0,1200,0.8451,2
15.1445,15144.5,1,1,14,9,1,1,2,3,67.647,67647,32,1,800,0.7403,2
10.4765,10476.5,1,1,12,9,2,1,2,4,96.681,96681,76,1,1200,0.845,2
6.232667,6232.667,1,1,14,8,3,3,1,1,60.5,60500,54,0,750,0.628,1
11.438167,11438.167,1,1,15,9,1,3,2,3,45.216,45216,43,0,1300,0.6495,2
4.854667,4854.667,1,2,15,6,1,3,2,4,31.482,31482,51,1,350,0.3587,2
1.944467,1944.467,1,1,13,3,3,4,1,1,13.027,13027,57,0,490,0.1365,0
3.490467,3490.467,1,2,15,8,5,3,2,2,59.938,59938,48,0,600,0.6867,1
9.961767,9961.767,1,1,12,9,3,2,2,2,54.932,54932,52,2,1100,0.6502,2
13.691267,13691.267,1,2,12,9,3,1,2,3,98,98000,56,1,1300,0.8275,3
33.372376,33372.376,1,1,13,9,1,1,2,4,292.304,292304,55,0,5039,0.9983,1
7.479967,7479.967,1,2,12,7,2,1,1,2,43.495,43495,87,0,750,0.5122,1
9.7061,9706.1,1,1,13,8,1,3,5,6,49,49000,50,2,900,0.5426,2
10.830667,10830.667,1,1,16,9,1,3,3,2,83.988,83988,50,1,2200,0.8232,2
13.647133,13647.133,1,2,13,9,1,2,2,3,109.588,109588,62,2,2000,0.8636,1
2.61,2610,1,2,13,4,2,1,1,1,17.303,17303,72,1,2500,0.1966,0
2.235,2235,1,2,12,5,3,4,2,1,21.599,21599,65,1,1696,0.2499,0
8.0715,8071.5,1,1,13,7,1,3,2,4,43.793,43793,47,0,1500,0.5256,2
24.659667,24659.667,2,1,15,8,5,2,1,1,44.862,44862,50,0,500,0.5781,1
27.374205,27374.205,1,1,17,9,1,4,1,4,225,225000,49,1,5039,0.977,2
12.275333,12275.333,1,1,15,9,3,4,3,2,75.1,75100,39,0,1750,0.694,1
8.8262,8826.2,2,1,11,8,1,2,3,3,43,43000,45,1,1000,0.4899,2
3.9188,3918.8,1,2,12,5,2,1,2,1,23.583,23583,76,1,858,0.2479,0
2.747167,2747.167,1,1,12,5,3,1,1,1,25.599,25599,63,1,690,0.3073,1
4.309133,4309.133,1,2,11,1,5,2,1,6,2.016,2016,53,0,800,0.0215,0
3.912467,3912.467,1,2,10,3,2,1,0,1,12.049,12049,87,0,1300,0.1204,0
7.062667,7062.667,1,1,13,6,1,2,3,4,36.1,36100,38,1,850,0.4229,2
8.601333,8601.333,1,2,16,9,1,3,1,2,79.48,79480,37,1,2500,0.7433,2
13.551333,13551.333,1,1,14,9,1,,4,3,98.9,98900,41,0,1000,0.8776,2
10.075833,10075.833,1,1,15,9,1,1,3,4,87.1,87100,44,1,1500,0.7795,3
3.523,3523,1,2,13,6,1,4,3,4,37.7,37700,24,1,700,0.3861,2
37.1473,37147.3,1,1,13,9,1,4,6,4,92.677,92677,75,2,1870,0.8111,3
2.543167,2543.167,2,2,11,3,2,3,4,1,15.412,15412,64,3,350,0.1598,1
6.881767,6881.767,1,2,11,7,1,1,1,2,46.634,46634,87,1,500,0.506,0
13.3903,13390.3,1,1,14,9,3,3,2,6,88.992,88992,48,2,600,0.7945,1
12.087833,12087.833,1,1,15,9,1,2,2,3,108.74,108740,34,0,450,0.893,2
17.228667,17228.667,1,1,15,9,1,4,4,3,156,156000,47,3,2500,0.9422,2
7.660467,7660.467,1,1,13,9,2,3,2,2,97.519,97519,87,1,900,0.798,1
4.864367,4864.367,1,1,14,9,1,3,3,5,77.144,77144,53,2,700,0.7374,3
1.836633,1836.633,1,2,13,7,2,3,2,1,47.436,47436,87,1,1107,0.5312,0
5.0307,5030.7,1,2,12,6,1,3,2,3,23.302,23302,68,1,1173,0.2699,1
5.7535,5753.5,1,2,12,9,5,2,1,2,70.223,70223,65,1,1587,0.6862,1
10.479,10479,1,1,13,9,1,3,2,3,103.2,103200,29,0,1500,0.8343,2
7.8218,7821.8,1,1,13,7,3,2,1,2,44.171,44171,68,1,900,0.4938,1
4.8958,4895.8,1,1,15,5,1,2,0,3,32.297,32297,52,0,750,0.2777,1
5.782133,5782.133,1,2,12,3,5,3,5,1,11.439,11439,59,2,750,0.1489,0
4.934467,4934.467,1,2,12,4,2,1,1,1,12.749,12749,87,1,1539,0.2055,0
6.445333,6445.333,1,1,15,8,1,3,2,2,54.178,54178,48,2,1400,0.5849,2
8.02,8020,1,1,13,9,5,2,2,5,94.2,94200,32,2,800,0.8155,3
5.394533,5394.533,1,1,11,6,1,2,2,6,44.095,44095,29,1,1200,0.4319,1
8.670133,8670.133,1,2,15,9,1,3,2,2,75,75000,62,2,800,0.7237,1
2.9308,2930.8,1,2,11,6,5,3,1,1,34,34000,43,0,700,0.3907,1
18.02621,18026.21,1,1,16,9,1,4,3,3,73.213,73213,49,1,1400,0.9294,1
13.741633,13741.633,1,1,14,9,1,2,3,3,95.136,95136,53,2,1200,0.8672,3
9.766767,9766.767,1,1,12,9,4,1,1,7,98.397,98397,46,0,2500,0.822,3
1.433667,1433.667,2,2,12,4,2,2,0,1,15.395,15395,80,0,503,0.1687,0
15.183333,15183.333,1,2,12,9,1,4,5,4,130.05,130050,47,4,2077,0.9045,3
6.765033,6765.033,1,1,12,6,1,2,1,3,34,34000,34,1,700,0.3918,1
10.429167,10429.167,1,1,13,8,3,3,1,1,54,54000,55,0,1300,0.5576,1
21.107,21107,1,1,17,9,1,2,2,6,141.459,141459,40,0,1200,0.9424,1
11.0385,11038.5,1,1,16,9,3,2,1,1,75.592,75592,58,0,1769,0.7935,1
16.428833,16428.833,1,1,16,9,1,1,2,4,168,168000,34,1,2000,0.9572,2
10.392633,10392.633,1,2,15,8,3,3,3,2,64.58,64580,58,0,900,0.6471,2
5.219667,5219.667,1,1,13,6,1,2,4,5,30,30000,59,4,5039,0.3485,2
3.235933,3235.933,1,2,12,5,1,3,5,2,20.398,20398,87,2,600,0.2358,0
4.178167,4178.167,1,2,12,8,1,3,3,2,48.855,48855,55,1,1000,0.5369,2
29.58571,29585.71,1,2,15,9,1,1,6,2,159.328,159328,57,5,1750,0.9439,2
9.696,9696,1,1,15,9,1,4,2,3,149.6,149600,57,2,2000,0.9283,3
3.475933,3475.933,1,2,12,5,1,1,1,2,25.399,25399,78,0,300,0.2746,0
8.703167,8703.167,1,2,14,9,2,3,3,1,87.106,87106,58,3,750,0.8148,1
2.185467,2185.467,1,2,12,3,3,3,1,1,10.535,10535,74,1,750,0.0978,0
10.053833,10053.833,1,1,11,7,1,4,4,5,0.7,700,43,2,850,0.0084,2
3.283133,3283.133,1,1,15,7,5,3,1,2,26,26000,25,0,950,0.2815,2
9.450533,9450.533,1,1,13,9,5,3,3,2,79.892,79892,26,2,1500,0.7741,2
4.649167,4649.167,1,1,15,6,3,2,1,1,25.031,25031,52,0,1100,0.3484,1
5.514333,5514.333,1,1,12,7,3,2,2,2,45,45000,39,0,700,0.4886,1
6.654133,6654.133,1,2,14,5,1,3,2,1,21.583,21583,75,1,600,0.2513,0
4.138667,4138.667,1,2,12,5,1,2,3,2,26.7,26700,54,1,600,0.313,1
23.141676,23141.676,1,1,12,9,1,4,2,3,110.933,110933,63,2,3000,0.8814,2
8.637,8637,1,1,15,7,1,2,2,2,43.566,43566,27,0,1000,0.5289,1
14.770467,14770.467,1,1,16,9,1,1,2,2,90.002,90002,65,1,1800,0.8412,2
18.365433,18365.433,1,1,16,9,1,2,4,3,187.623,187623,65,1,1600,0.9266,2
8.859167,8859.167,1,1,11,8,1,3,2,6,53.443,53443,30,1,1200,0.5737,2
9.529333,9529.333,1,1,12,8,1,4,2,4,60.2,60200,35,0,1281,0.6056,2
3.875933,3875.933,2,2,11,5,1,1,3,2,26.921,26921,74,1,750,0.3206,0
6.46,6460,1,1,16,9,3,3,1,1,77.929,77929,55,1,1600,0.7921,1
10.033576,10033.576,1,2,16,9,1,3,0,4,150,150000,65,0,1000,0.9307,3
16.152,16152,1,1,12,9,1,3,4,4,113.143,113143,52,0,1500,0.9001,3
7.7673,7767.3,1,1,14,8,1,3,1,4,63.355,63355,61,1,1100,0.6822,2
10.9553,10955.3,1,1,13,7,1,2,3,3,45.346,45346,37,0,1700,0.5121,1
9.141333,9141.333,1,1,15,8,5,4,2,1,55,55000,43,1,1896,0.5891,1
3.030133,3030.133,1,2,13,3,3,2,2,3,11.459,11459,65,1,600,0.1091,0
2.227167,2227.167,2,1,14,5,3,3,1,1,21.376,21376,65,0,550,0.2477,1
2.8948,2894.8,2,1,11,2,2,1,0,3,8.73,8730,65,0,350,0.0851,0
4.147333,4147.333,1,2,12,5,2,3,1,1,25.531,25531,56,0,600,0.2762,1
2.2508,2250.8,1,2,13,5,1,3,3,3,26.447,26447,49,2,450,0.2695,1
3.8491,3849.1,1,2,12,8,1,2,5,3,50.159,50159,72,2,400,0.5545,1
13.942,13942,1,1,14,9,1,1,5,2,110.883,110883,49,3,1000,0.9611,2
7.125633,7125.633,1,1,11,9,3,4,3,3,82.36,82360,55,1,1300,0.7635,2
4.526667,4526.667,1,1,13,5,1,3,3,7,29.478,29478,40,1,650,0.2932,2
23.747543,23747.543,1,1,15,9,1,1,0,5,291.404,291404,46,0,5039,0.982,1
12.2071,12207.1,1,2,15,9,1,4,2,4,66.7,66700,54,1,2336,0.6687,3
1.409933,1409.933,1,2,10,4,1,3,2,2,17.854,17854,75,1,750,0.2041,0
15.810333,15810.333,1,2,12,7,3,3,2,3,40,40000,40,0,959,0.4574,1
10.4338,10433.8,1,2,17,5,1,1,1,2,19.398,19398,78,0,2000,0.2639,1
2.841133,2841.133,1,2,10,4,2,1,0,1,19.199,19199,87,0,1500,0.2213,0
13.3929,13392.9,1,1,13,9,1,3,4,3,47.939,47939,65,0,3000,0.567,2
14.802333,14802.333,1,2,15,9,5,3,2,1,73.683,73683,39,1,2700,0.7503,1
11.4774,11477.4,1,1,13,7,1,4,2,6,42.218,42218,20,1,2800,0.4834,2
1.6708,1670.8,2,2,10,5,3,3,3,2,26.699,26699,87,0,560,0.315,1
4.585667,4585.667,1,2,14,8,5,3,1,2,52.354,52354,37,0,1300,0.6407,2
7.4543,7454.3,1,2,12,8,5,4,1,2,61.057,61057,48,1,1300,0.6077,1
10.631633,10631.633,1,2,13,9,2,4,2,1,94.113,94113,70,2,300,0.8145,0
4.878333,4878.333,1,1,12,7,3,1,4,1,38.979,38979,51,1,750,0.5468,1
6.989667,6989.667,1,1,13,7,3,4,1,1,41.114,41114,39,1,1250,0.497,1
12.039,12039,1,1,12,9,1,2,2,2,115.985,115985,56,1,1200,0.8921,2
12.435667,12435.667,1,2,16,9,5,1,1,2,66.56,66560,58,1,1000,0.8065,1
7.992843,7992.843,1,2,17,9,3,1,1,2,336.273,336273,60,1,5039,0.9726,1
3.8603,3860.3,1,2,16,6,3,1,3,1,39.8,39800,68,3,3000,0.4505,1
13.735233,13735.233,1,1,16,9,1,4,4,3,153.95,153950,45,3,3000,0.9397,3
13.839876,13839.876,1,1,14,9,1,4,4,2,61.55,61550,50,0,2000,0.6409,1
12.532667,12532.667,1,1,12,9,1,4,8,5,71.8,71800,39,2,700,0.6989,3
6.679933,6679.933,1,2,13,6,1,3,2,2,39.002,39002,81,2,1200,0.4406,0
1.6798,1679.8,1,2,12,3,2,3,1,1,10.851,10851,66,0,700,0.1021,0
13.9359,13935.9,1,1,12,9,5,4,2,2,89,89000,35,0,1100,0.7956,2
2.404,2404,1,2,15,3,3,2,1,1,12.348,12348,65,1,800,0.123,0
2.636067,2636.067,1,1,12,7,3,3,0,2,13.999,13999,64,0,1084,0.1381,1
6.057667,6057.667,2,2,11,8,3,2,1,3,58.237,58237,47,0,500,0.6276,2
3.058467,3058.467,1,1,15,1,4,3,1,1,3.623,3623,80,1,1500,0.0359,0
14.194143,14194.143,1,1,13,9,4,1,2,2,196.966,196966,73,2,1200,0.9675,1
29.223876,29223.876,1,1,16,9,1,2,5,2,357.7,357700,62,1,1500,0.9929,1
10.300667,10300.667,1,1,15,9,1,3,4,3,89.166,89166,53,1,1500,0.8789,2
7.4915,7491.5,1,1,11,8,3,3,2,3,67,67000,32,1,989,0.6721,2
2.418133,2418.133,1,2,13,3,2,3,0,1,14.891,14891,82,0,900,0.1604,0
13.297667,13297.667,1,1,13,9,1,1,2,3,102,102000,29,2,1800,0.8443,2
13.0195,13019.5,1,1,15,9,1,1,1,3,131.552,131552,42,1,2400,0.9069,2
10.508,10508,1,1,14,9,3,1,3,2,74.629,74629,52,1,1200,0.7052,2
2.1428,2142.8,1,2,12,6,3,4,1,2,31.127,31127,64,1,423,0.3617,0
5.944833,5944.833,1,1,13,8,3,3,2,2,68,68000,52,1,900,0.6771,2
12.170867,12170.867,1,1,14,9,1,1,3,2,78.278,78278,49,2,1000,0.7869,2
5.961,5961,1,2,13,8,5,3,2,1,46.1,46100,36,0,1086,0.5542,1
8.865333,8865.333,1,1,15,8,1,4,2,4,54.289,54289,33,1,950,0.65,2
2.4288,2428.8,2,2,10,4,3,3,1,3,18.147,18147,71,1,300,0.2094,0
30.031633,30031.633,2,2,12,5,2,3,1,1,21.599,21599,87,1,500,0.2496,0
17.9705,17970.5,1,1,14,9,1,3,2,3,153.777,153777,50,2,1300,0.9568,2
17.259,17259,1,2,13,9,1,4,7,6,83.969,83969,51,2,1500,0.8145,3
6.829133,6829.133,1,2,13,8,1,2,2,3,55.083,55083,56,0,1568,0.5982,1
15.889133,15889.133,1,1,13,5,1,4,5,2,25.739,25739,82,1,2000,0.3049,0
6.448167,6448.167,1,1,12,7,1,2,3,4,41.644,41644,31,1,600,0.4751,2
8.5301,8530.1,1,2,15,6,3,3,1,3,3.264,3264,48,0,1700,0.0274,1
17.850833,17850.833,1,1,17,9,2,4,1,1,102,102000,60,1,2400,0.8363,1
9.6915,9691.5,1,1,13,9,1,4,3,5,75,75000,32,1,2000,0.721,1
12.125167,12125.167,1,1,11,9,1,3,2,3,82.064,82064,35,2,1100,0.8237,2
15.438876,15438.876,1,1,12,9,1,3,0,2,292.404,292404,51,0,2500,0.9839,1
18.545133,18545.133,1,1,13,9,1,3,5,2,114.1,114100,47,1,2500,0.8825,2
38.087233,38087.233,1,1,13,9,5,3,4,4,201.188,201188,40,1,5039,0.9855,4
66.307433,66307.433,2,1,14,5,2,1,2,1,24.1,24100,58,1,800,0.2864,1
1.974,1974,1,2,10,4,2,3,1,2,19.12,19120,76,0,500,0.2206,0
2.713167,2713.167,1,2,11,4,3,3,2,1,15.015,15015,57,1,500,0.1642,0
7.669833,7669.833,2,1,12,6,1,3,3,4,30.6,30600,30,0,1200,0.3881,2
4.826467,4826.467,2,2,14,2,5,1,2,2,11.35,11350,36,0,550,0.0458,0
11.347267,11347.267,1,1,15,8,1,1,2,2,50.32,50320,82,1,1500,0.5533,0
9.530833,9530.833,1,1,12,7,1,3,1,2,46.85,46850,57,0,5039,0.5099,1
12.601667,12601.667,1,2,11,1,1,3,5,2,3.2,3200,32,2,1090,0.0316,1
10.8805,10880.5,1,1,15,6,2,2,3,4,35.405,35405,59,3,1800,0.4193,2
5.015467,5015.467,1,2,16,4,2,3,2,1,18.966,18966,54,2,600,0.2209,0
17.56671,17566.71,1,1,16,9,1,1,1,4,119.815,119815,53,1,2500,0.887,2
1.913467,1913.467,1,2,13,3,3,1,2,1,13.199,13199,71,0,700,0.1383,0
3.566667,3566.667,1,1,11,7,5,,1,3,34.777,34777,21,0,450,0.5274,2
3.7641,3764.1,1,1,11,6,5,3,2,2,40,40000,52,1,750,0.4584,2
14.717,14717,1,1,15,9,3,1,1,1,141,141000,34,0,2178,0.9163,1
11.090067,11090.067,1,1,12,6,3,4,1,7,45.38,45380,49,0,1468,0.435,1
20.5962,20596.2,1,1,13,9,3,4,5,3,74.899,74899,53,1,1810,0.7053,2
23.714333,23714.333,1,1,12,9,1,1,3,3,121,121000,54,0,1201,0.8914,3
9.127333,9127.333,1,1,12,9,1,2,4,2,81,81000,60,0,500,0.76,2
31.976543,31976.543,1,1,16,9,1,3,3,3,347.842,347842,51,0,2500,0.9756,2
16.8257,16825.7,1,1,16,9,1,1,0,2,89,89000,32,0,2000,0.7966,2
11.864833,11864.833,1,2,12,9,1,2,5,2,86.8,86800,59,2,1000,0.7845,2
4.153467,4153.467,1,2,13,2,2,2,2,1,10.489,10489,73,0,650,0.0896,0
7.553633,7553.633,1,1,13,7,1,3,2,4,45.372,45372,48,1,500,0.4738,1
46.548867,46548.867,1,1,15,9,1,2,2,5,1,1000,51,0,2493,0.0116,2
11.5755,11575.5,1,1,11,5,1,4,4,2,30.56,30560,55,1,1700,0.3411,2
18.20221,18202.21,1,2,16,9,1,3,2,2,281.136,281136,57,0,1500,0.9739,2
12.618,12618,1,1,17,9,5,3,1,1,94.05,94050,41,0,2400,0.8158,1
10.364667,10364.667,1,2,15,9,1,1,3,3,75.1,75100,35,0,2100,0.7261,2
27.059253,27059.253,1,2,16,9,1,4,2,2,150,150000,54,2,2500,0.9303,2
13.7296,13729.6,1,1,15,9,1,3,5,4,79.3,79300,43,2,2000,0.7515,4
5.9275,5927.5,2,1,12,5,2,1,1,1,21.759,21759,60,0,900,0.3253,1
11.059833,11059.833,1,1,14,9,1,4,3,2,103.427,103427,53,2,1500,0.8759,2
11.644167,11644.167,1,1,13,9,3,4,5,2,86.588,86588,41,0,1900,0.8304,1
4.161133,4161.133,1,1,13,9,1,2,1,3,80.682,80682,66,1,650,0.7894,3
6.421333,6421.333,1,2,10,9,1,3,2,2,80.15,80150,63,1,1000,0.7567,2
3.2475,3247.5,1,1,12,3,1,3,3,3,13.634,13634,35,0,650,0.0923,1
10.593967,10593.967,1,2,13,3,3,3,1,1,10.592,10592,81,1,1400,0.0991,0
7.8941,7894.1,1,1,15,6,1,4,1,2,38.242,38242,75,0,1500,0.4423,0
4.016767,4016.767,1,2,11,5,1,3,2,2,23.401,23401,67,0,1000,0.2709,0
7.228933,7228.933,1,1,15,7,1,2,2,2,47.266,47266,76,2,800,0.529,0
8.3565,8356.5,1,1,12,8,1,1,3,2,65.362,65362,50,1,1500,0.6366,1
